id,aegis_name,name,type,sub_type,buy,sell,weight,attack,magic_attack,defense,range,slots,weapon_level,armor_level,equip_level_min,equip_level_max,refineable,jobs,classes,gender,locations,script,equip_script,unequip_script
5428,Bread_Bag1,RWC Anniversary Bread Envelope,Armor,,,,100,0,0,0,0,0,,1,0,0,True,All,All,Both,"Head_Low, Head_Mid, Head_Top","bonus2 bSubRace,RC_DemiHuman,12;
bonus2 bSubRace,RC_Player_Human,12;
",,
5429,Bogy_Cap,Bogy Cap,Armor,,20,,100,0,0,2,0,1,,1,0,0,True,All,All,Both,Head_Top,"bonus bHPrecovRate, 5;
bonus bSPrecovRate, 5;
",,
5430,Sacred_Torch_Coronet,Torch Cap,Armor,,20,,0,0,0,3,0,0,,1,0,0,False,All,All,Both,Head_Top,"bonus2 bSubEle,Ele_Fire,20;
skill ""MG_FIREBOLT"",5;
",,
5431,Chicken_Hat,Chicken Hat,Armor,,20,,1000,0,0,0,0,1,,1,30,0,True,All,All,Both,Head_Top,"bonus3 bAutoSpell,""MC_LOUD"",1,30;
bonus bAspdRate,5;
",,
5432,Brazil_Baseball_Cap,bRO 4th Anniversary Hat,Armor,,20,,100,0,0,0,0,0,,1,0,0,True,All,All,Both,Head_Top,"if (gettime(DT_MONTH) == SEPTEMBER && gettime(DT_DAYOFMONTH)>=10 && gettime(DT_DAYOFMONTH)<=24)
   bonus bAllStats, 4;
",,
5433,Golden_Wreath,Golden Laurel,Armor,,20,,100,0,0,0,0,0,,1,0,0,True,All,All,Both,Head_Top,,,
5435,Coke_Hat,Red Minstrel Hat,Armor,,20,,100,0,0,1,0,1,,1,40,0,True,All,All,Both,Head_Top,"bonus bInt,1;
bonus bMaxSP,80;
bonus bMdef,3;
if (getrefine()>5) {
   bonus bMdef,getrefine()-5;
   bonus bMaxSP,(getrefine()-5)*10;
}
",,
5436,Bride's_Corolla,Bride's Corolla,Armor,,20,,200,0,0,1,0,0,,1,0,0,True,All,All,Both,Head_Top,"bonus bLuk,3;
bonus bMdef,2;
",,
5437,Flower_Of_Fairy,Fairy Flower,Armor,,20,,200,0,0,1,0,1,,1,0,0,True,All,All,Both,Head_Top,"bonus bInt,1;
bonus bMdef,1;
bonus2 bSubRace,RC_Insect,5;
",,
5438,Fillet_Green,Cute Green Ribbon,Armor,,500,,100,0,0,1,0,0,,1,0,0,False,All,All,Both,Head_Top,"bonus bMaxSP,20;
",,
5439,Fillet_Red,Cute Red Ribbon,Armor,,500,,100,0,0,1,0,0,,1,0,0,False,All,All,Both,Head_Top,"bonus bMaxSP,20;
",,
5440,Fillet_Blue,Cute Blue Ribbon,Armor,,500,,100,0,0,1,0,0,,1,0,0,False,All,All,Both,Head_Top,"bonus bMaxSP,20;
",,
5441,Fillet_White,Cute White Ribbon,Armor,,500,,100,0,0,1,0,0,,1,0,0,False,All,All,Both,Head_Top,"bonus bMaxSP,20;
",,
5442,Necktie,Necktie,Armor,,20,,100,0,0,3,0,1,,1,70,0,True,All,All,Both,Head_Top,"bonus bVit,1;
bonus bHit,-5;
bonus bUseSPrate,5;
",,
5443,Status_Of_Baby_Angel,Statue Of Baby Angel,Armor,,20,,600,0,0,3,0,1,,1,70,0,True,All,All,Both,Head_Top,"bonus bMdef,2;
bonus4 bAutoSpellWhenHit,""PR_STRECOVERY"",1,20,0;
",,
5444,Hair_Brush,Hair Brush,Armor,,20,,100,0,0,0,0,0,,1,0,0,True,All,All,Both,Head_Top,"bonus bCritical,6;
",,
5445,Candy_Cane_In_The_Mouth,Candy Cane In Mouth,Armor,,20,,100,0,0,0,0,0,,1,0,0,False,All,All,Both,Head_Low,"bonus bMaxSP,5;
",,
5446,Cat_Foot_Hairpin,Catfoot Hairpin,Armor,,20,,200,0,0,0,0,1,,1,0,0,True,All,All,Both,Head_Top,"bonus bFlee,5;
bonus bFlee2,3;
",,
5447,Frog_Cap,Frog Hat,Armor,,20,,500,0,0,3,0,0,,1,70,0,True,All,All,Both,Head_Top,"bonus bMdef,1;
bonus2 bAddRace,RC_Insect,12;
bonus2 bMagicAddRace,RC_Insect,12;
",,
5448,Solo_Play_Box1,Soloplay Box1,Armor,,,,300,0,0,0,0,1,,1,0,0,True,All,All,Both,"Head_Low, Head_Mid, Head_Top",,,
5449,Solo_Play_Box2,Soloplay Box2,Armor,,,,300,0,0,0,0,1,,1,0,0,True,All,All,Both,"Head_Low, Head_Mid, Head_Top",,,
5450,Sun_Cap,Solar Hat,Armor,,20,,1000,0,0,0,0,0,,1,20,0,True,All,All,Both,Head_Top,,,
5451,Dragonhelm_Gold,RWC 2008 Dragon Helm Gold,Armor,,20,,2500,0,0,7,0,1,,1,1,0,False,All,All,Both,Head_Top,"bonus bAspdRate,10;
bonus bAllStats,3;
bonus2 bAddRace,RC_DemiHuman,5;
bonus2 bAddRace,RC_Player_Human,5;
",,
5452,Dragonhelm_Silver,RWC 2008 Dragon Helm Silver,Armor,,20,,2500,0,0,5,0,1,,1,1,0,False,All,All,Both,Head_Top,"bonus bAspdRate,7;
bonus bAllStats,2;
bonus2 bAddRace,RC_DemiHuman,3;
bonus2 bAddRace,RC_Player_Human,3;
",,
5453,Dragonhelm_Copper,RWC 2008 Dragon Helm Copper,Armor,,20,,2500,0,0,0,0,1,,1,1,0,False,All,All,Both,Head_Top,"bonus bAspdRate,5;
bonus bAllStats,2;
bonus2 bAddRace,RC_DemiHuman,1;
bonus2 bAddRace,RC_Player_Human,1;
",,
5454,Dog_Cap_,Puppy Hat,Armor,,20,,500,0,0,3,0,1,,1,0,0,True,All,All,Both,Head_Top,"bonus bStr,1;
bonus bInt,1;
autobonus ""{ bonus bCritical,100; }"",10,3000,BF_WEAPON,""{ specialeffect2 EF_ENHANCE; }"";
autobonus ""{ bonus2 bIgnoreMdefClassRate,Class_Normal,100; bonus2 bIgnoreMdefClassRate,Class_Boss,100; }"",10,3000,BF_MAGIC,""{ specialeffect2 EF_MAGICALATTHIT; }"";
",,
5455,Geographer_Band_,Decorative Geographer,Armor,,20,,500,0,0,1,0,1,,1,0,0,True,All,All,Both,Head_Top,"bonus bInt,1;
bonus3 bAutoSpell,""AL_HEAL"",5,50;
bonus3 bAutoSpellWhenHit,""AL_HEAL"",5,30;
",,
5456,Vacation_Hat_,Summer Hat,Armor,,20,,200,0,0,0,0,1,,1,0,0,True,All,All,Both,Head_Top,"bonus bVit,5;
bonus bHPrecovRate,20;
bonus bSPrecovRate,15;
",,
5457,Spring_Rabbit_Hat,Moon Rabbit Hat,Armor,,20,,300,0,0,2,0,1,,1,1,0,True,All,All,Both,Head_Top,"bonus bAgi,3;
bonus bBaseAtk,5;
bonus bMatkRate,5;
if (getrefine()>4) {
   bonus bBaseAtk,getrefine()-4;
   bonus bMatkRate,getrefine()-4;
}
",,
5458,Pinwheel_Cap,Pinwheel Hat,Armor,,20,,200,0,0,2,0,0,,1,0,0,True,All,All,Both,Head_Top,"bonus bMaxHPrate,5;
bonus bMaxSPrate,5;
",,
5459,Drooping_Bunny_Chusuk,Drooping Bunny,Armor,,,,100,0,0,1,0,0,,1,0,0,True,All,All,Both,Head_Top,"bonus bDex,1;
bonus bFlee,2;
",,
5460,Adv_Dragon_Skull,Evolved Dragon Skull Hat,Armor,,20,,1000,0,0,7,0,0,,1,60,0,True,All,All,Both,Head_Top,"bonus bAllStats, 2;
bonus bMaxHPrate, 3;
",,
5461,Adv_Whisper_Mask,Evolved Whisper Mask,Armor,,20,,300,0,0,1,0,0,,1,50,0,True,All,All,Both,"Head_Low, Head_Mid, Head_Top","bonus bDex,3;
bonus2 bSubEle,Ele_Ghost, 20;
",,
5462,Spiked_Scarf,Spiked Scarf,Armor,,20,,100,0,0,1,0,0,,1,90,0,False,All,All,Both,Head_Low,"bonus bVit,1;
bonus2 bAddRace,RC_DemiHuman,1;
bonus2 bAddRace,RC_Player_Human,1;
bonus2 bSubRace,RC_DemiHuman,1;
bonus2 bSubRace,RC_Player_Human,1;
",,
5463,Rainbow_Scarf,Rainbow Scarf,Armor,,20,,100,0,0,1,0,0,,1,90,0,False,All,All,Both,Head_Low,"bonus bInt,1;
bonus bMdef,2;
bonus bMatkRate,1;
",,
5464,Zaha_Doll_Hat,Zaha Doll Hat,Armor,,20,,0,0,0,1,0,0,,1,0,0,False,All,All,Both,Head_Top,"bonus bInt,2;
skill ""PR_MAGNIFICAT"", 3;
",,
5476,Hairband_Of_Grandpeco,Grand Peco Hairband,Armor,,20,,800,0,0,2,0,0,,1,30,0,True,All,All,Both,"Head_Mid, Head_Top","bonus bStr,2;
bonus bMaxHPrate,-10;
bonus2 bAddRace2,RC2_Orc,15;
",,
5477,Bro_Flag,Brazilian Flag Hat,Armor,,20,,100,0,0,1,0,1,,1,30,0,True,All,All,Both,Head_Top,"skill ""SM_BASH"", 1;
",,
5478,Classic_Hat,Classic Hat,Armor,,20,,500,0,0,3,0,0,,1,0,0,True,All,All,Both,Head_Top,"bonus bStr,2;
bonus bMaxHP,300;
",,
5479,Shaman's_Hair_Ornament,Shaman's Hair Decoration,Armor,,20,,300,0,0,1,0,0,,1,30,0,True,All,All,Both,Head_Top,"bonus bMdef,3;
bonus bMaxHP,50;
bonus2 bSubEle,Ele_Neutral,5;
",,
5480,Bizofnil_Wing_Deco,Bijofnil Wings,Armor,,20,,1000,0,0,3,0,0,,1,30,0,True,All,All,Both,Head_Top,"bonus bAllStats,2;
bonus3 bAutoSpell,""PR_IMPOSITIO"",3,3;
",,
5481,Hermose_Cap,Hermode Cap,Armor,,20,,1000,0,0,1,0,1,,1,1,0,True,All,All,Both,Head_Top,"bonus bAspdRate,10;
bonus bBaseAtk,-20;
bonus bMatkRate,-10;
",,
5482,Dark_Knight_Mask,Dark Knight Mask,Armor,,,,3000,0,0,5,0,0,,1,80,0,True,All,All,Both,"Head_Low, Head_Mid, Head_Top","bonus bStr,3;
",,
5483,Odin_Mask,Odin Mask,Armor,,20,,100,0,0,1,0,0,,1,50,0,False,All,All,Both,"Head_Low, Head_Mid","bonus bHit,-10;
bonus2 bAddRace,RC_DemiHuman,6;
bonus2 bAddRace,RC_Player_Human,6;
",,
5485,Tiger_Face,Tiger Face,Armor,,20,,1000,0,0,3,0,0,,1,60,0,True,All,All,Both,"Head_Low, Head_Mid, Head_Top","bonus2 bSubRace,RC_Brute,5;
bonus2 bAddRace,RC_Brute,5;
bonus2 bMagicAddRace,RC_Brute,5;
bonus2 bSubRace,RC_Player_Doram,5;
bonus2 bAddRace,RC_Player_Doram,5;
bonus2 bMagicAddRace,RC_Player_Doram,5;
",,
5486,J_Anniversary_Hat,Anniversary Hat,Armor,,20,,300,0,0,3,0,0,,1,0,0,True,All,All,Both,Head_Top,"bonus bAllStats, 2;
",,
5487,J_Poringcake_Hat,Poring Cake Hat,Armor,,20,,500,0,0,1,0,0,,1,0,0,True,All,All,Both,Head_Top,"bonus bLuk,2;
",,
5488,J_Twin_Santahat,Twin Santa Hat,Armor,,20,,100,0,0,1,0,0,,1,0,0,True,All,All,Both,Head_Top,"bonus bLuk,1;
bonus bMdef,1;
",,
5489,Love_Daddy,Love Daddy Hat,Armor,,20,,100,0,0,0,0,0,,1,0,0,True,All,All,Both,Head_Top,"bonus bDex,2;
",,
5490,Anubis_Helm,Anubis Helm,Armor,,20,,0,0,0,3,0,0,,1,70,0,False,All,All,Both,Head_Top,"bonus bMdef,5;
bonus2 bSubClass,Class_Boss,10;
bonus bHealpower2,10;
bonus bAddItemHealRate,10;
",,
5491,Hat_Of_Outlaw,Bandit Hat,Armor,,20,,800,0,0,3,0,1,,1,0,0,True,All,All,Both,Head_Top,"bonus bStr,2;
bonus2 bSubEle,Ele_Fire, 10;
",,
5492,Boy's_Cap_I,Student Cap,Armor,,,,0,0,0,5,0,0,,1,0,0,False,All,All,Both,Head_Top,"bonus bMdef,3;
bonus2 bAddRace,RC_DemiHuman,5;
bonus2 bAddRace,RC_Player_Human,5;
",,
5493,Ulle_Cap_I,Ulle's Cap,Armor,,,,0,0,0,3,0,0,,1,0,0,False,All,All,Both,Head_Top,"bonus bDex,2;
bonus bAgi,1;
",,
5494,Spinx_Helm_I,Sphinx Hat,Armor,,,,0,0,0,5,0,0,,1,0,0,False,"Crusader, Knight, Swordman",All,Both,"Head_Low, Head_Top","bonus bStr,5;
",,
5495,Power_Of_Thor,Power Of Thor,Armor,,20,,100,0,0,6,0,1,,1,75,0,True,All,All,Both,Head_Top,"bonus bInt,1;
bonus bDex,1;
bonus bMdef,3;
bonus bFlee,5;
",,
5496,Dice_Hat,Dice Hat,Armor,,20,,300,0,0,3,0,0,,1,50,0,False,All,All,Both,Head_Top,"bonus bLuk,4;
",,
5497,King_Tiger_Doll_Hat,King Tiger Doll Hat,Armor,,20,,400,0,0,3,0,1,,1,30,0,True,All,All,Both,Head_Top,"bonus bStr,2;
",,
5498,Wondering_Wolf_Helm,Wandering Wolf Helm,Armor,,20,,600,0,0,5,0,0,,1,50,0,True,All,All,Both,"Head_Mid, Head_Top","bonus bVit,5;
bonus bFlee,10;
",,
5499,Pizza_Hat,Pizza Hat,Armor,,20,,600,0,0,0,0,0,,1,0,0,False,All,All,Both,Head_Top,"skill ""SM_PROVOKE"", 1;
",,
5500,Icecream_Hat,Icecream Hat,Armor,,,,300,0,0,6,0,0,,1,30,0,True,All,All,Both,Head_Top,"bonus bMdef,3;
skill ""MG_FROSTDIVER"",3;
",,
5501,Pirate's_Pride,Pirate's Pride,Armor,,,,100,0,0,6,0,0,,1,10,0,False,All,All,Both,Head_Top,"bonus2 bAddRace2,RC2_Ninja,5;
bonus2 bSubRace2,RC2_Ninja,5;
",,
5502,Necromencer's_Hood,Necromancer's Hood,Armor,,,,500,0,0,2,0,0,,1,1,0,True,All,All,Both,"Head_Mid, Head_Top","bonus5 bAutoSpellWhenHit,""NPC_DARKSTRIKE"",5,5,BF_WEAPON|BF_MAGIC,1;
",,
5503,Rabbit_Magic_Hat,Magic Rabit Hat,Armor,,,,800,0,0,2,0,0,,1,0,0,True,All,All,Both,Head_Top,"bonus bDex,2;
bonus bAgi,2;
bonus bMdef,1;
bonus bMaxSP,50;
bonus3 bAutoSpellWhenHit,""MG_FIREBOLT"",1,20;
bonus3 bAutoSpellWhenHit,""MG_COLDBOLT"",1,20;
bonus3 bAutoSpellWhenHit,""MG_LIGHTNINGBOLT"",1,20;
",,
5504,China_Wedding_Veil,Wedding Weil,Armor,,20,,500,0,0,5,0,0,,1,70,0,True,All,All,Both,"Head_Mid, Head_Top","bonus bMdef,10;
",,
5505,Asara_Fairy_Hat,Asara Fairy Hat,Armor,,,,500,0,0,2,0,0,,1,50,0,True,All,All,Both,"Head_Mid, Head_Top","skill ""DC_DONTFORGETME"",1;
bonus bDex,2;
bonus bLuk,2;
",,
5506,Blue_Pajamas_Hat,Blue Night Cap,Armor,,,,100,0,0,4,0,0,,1,0,0,True,All,All,Both,Head_Top,"bonus bBaseAtk,5;
bonus bMatkRate,5;
",,
5507,Pink_Pajamas_Hat,Pink Night Cap,Armor,,,,100,0,0,4,0,0,,1,0,0,True,All,All,Both,Head_Top,"bonus bBaseAtk,5;
bonus bMatkRate,5;
",,
5508,Shark_Hat,Shark Hat,Armor,,20,,500,0,0,3,0,0,,1,0,0,True,All,All,Both,Head_Top,"bonus bStr,1;
bonus bAgi,2;
bonus bMdef,1;
bonus2 bAddEle,Ele_Water,5;
bonus2 bSubEle,Ele_Water,10;
",,
5509,Sting_Hat,Sting hat,Armor,,20,,1000,0,0,5,0,0,,1,0,0,True,All,All,Both,Head_Top,"bonus bStr,2;
bonus bVit,1;
bonus bMdef,3;
bonus2 bAddEle,Ele_Fire,5;
bonus2 bSubEle,Ele_Earth,5;
bonus3 bAutoSpell,""WZ_EARTHSPIKE"",1,10;
",,
5510,Shower_Cap,Shower Cap,Armor,,20,,0,0,0,4,0,0,,1,0,0,True,All,All,Both,Head_Top,"bonus bMdef,3;
bonus bFlee,3;
bonus2 bAddEle,Ele_Water,10;
bonus2 bSubRace,RC_Fish,10;
",,
5511,Samambaia,Samambaia,Armor,,20,,200,0,0,5,0,1,,1,30,0,True,All,All,Both,"Head_Mid, Head_Top","bonus bSPrecovRate,8;
",,
5512,Aquarius_Diadem,Aquarius Diadem,Armor,,20,,300,0,0,6,0,0,,1,70,0,True,All,All,Both,Head_Top,"bonus bStr,2;
bonus bFlee,10;
bonus2 bSubEle,Ele_Wind, 5;
if (getrefine()>6) {
   bonus bDef, 1;
   bonus bBaseAtk,15;
}
",,
5513,Aquarius_Crown,Aquarius Crown,Armor,,20,,300,0,0,6,0,0,,1,70,0,True,All,All,Both,Head_Top,"bonus bStr,2;
bonus bFlee,10;
bonus2 bSubEle,Ele_Wind, 5;
if (getrefine()>6) {
   bonus bDef, 1;
   bonus bBaseAtk,15;
}
",,
5514,Pisces_Diadem,Pisces Diadem,Armor,,20,,300,0,0,6,0,0,,1,70,0,True,All,All,Both,Head_Top,"bonus bInt,2;
bonus bMdef,5;
bonus2 bSubEle,Ele_Water, 5;
if (getrefine()>6) {
   bonus bDef, 1;
   bonus bMatkRate,2;
}
",,
5515,Pisces_Crown,Pisces Crown,Armor,,20,,300,0,0,6,0,0,,1,70,0,True,All,All,Both,Head_Top,"bonus bInt,2;
bonus bMdef,5;
bonus2 bSubEle,Ele_Water, 5;
if (getrefine()>6) {
   bonus bDef, 1;
   bonus bMatkRate,2;
}
",,
5516,Hawk_Eyes01,hawk Eyes,Armor,,10,,100,0,0,0,0,0,,1,60,0,False,Hunter,Upper,Both,Head_Mid,"bonus bDex,1;
",,
5517,Hawk_Eyes02,Hawk Eyes,Armor,,10,,100,0,0,0,0,0,,1,60,0,False,"Archer, BardDancer, Hunter",All,Both,Head_Mid,"bonus bDex,1;
",,
5518,L_Magestic_Goat2,Gigantic Majestic Goat,Armor,,20,,800,0,0,5,0,0,,1,50,0,True,All,All,Both,Head_Top,"bonus2 bSubRace,RC_DemiHuman,12;
bonus2 bSubRace,RC_Player_Human,12;
bonus bBaseAtk,(JobLevel*2)/7;
",,
5519,Peacock_Feather,Peacock Feather,Armor,,20,,800,0,0,4,0,1,,1,1,0,True,All,All,Both,Head_Top,"bonus bInt,2;
",,
5520,Rabbit_Earplug,Rabbit Earplugs,Armor,,,,400,0,0,0,0,1,,1,1,0,True,All,All,Both,"Head_Mid, Head_Top","bonus2 bAddClass,Class_All,4;
bonus bMatkRate,4;
",,
5521,Angry_Mouth_C,Angry Mouth,Armor,,,,0,0,0,0,0,0,,1,0,0,False,All,All,Both,Head_Low,"bonus bDelayRate,-3;
",,
5522,Fanta_Zero_Lemon_Hat,Fanta Zero Lemon Hat,Armor,,20,,100,0,0,4,0,1,,1,0,0,True,All,All,Both,Head_Top,,,
5523,Sakura_Mist_Hat,Sakura Mist Hat,Armor,,20,,100,0,0,4,0,1,,1,0,0,True,All,All,Both,Head_Top,"bonus bDex,1;
",,
5524,Sakura_Milk_Tea_Hat,Sakura Milk Tea Hat,Armor,,20,,100,0,0,4,0,1,,1,0,0,True,All,All,Both,Head_Top,"bonus bVit,1;
",,
5525,First_Leaf_Tea_Hat,Flower Hat,Armor,,20,,100,0,0,4,0,1,,1,0,0,True,All,All,Both,Head_Top,"bonus bMaxHP,80;
bonus bMaxSP,20;
",,
5526,Lady_Tanee_Doll,Tanigumi Girl Doll,Armor,,20,,300,0,0,4,0,0,,1,60,0,False,All,All,Both,Head_Top,"bonus bAgi,2;
bonus bFlee,3;
bonus2 bSubEle,Ele_Wind, 5;
bonus2 bAddMonsterDropItem, 513, 200;
",,
5527,Lunatic_Hat,Lunatic Hat,Armor,,20,,300,0,0,2,0,0,,1,1,0,True,All,All,Both,Head_Top,"bonus bLuk,5;
bonus bMdef,2;
bonus bFlee2,5;
bonus2 bAddMonsterDropItem,622,50;
",,
5528,King_Frog_Hat,Frog King Hat,Armor,,20,,500,0,0,4,0,1,,1,30,0,False,All,All,Both,Head_Top,"bonus bAgi,1;
",,
5529,Evil's_Bone_Hat,Satanic Bone Helm,Armor,,20,,600,0,0,6,0,1,,1,70,0,True,All,All,Both,"Head_Mid, Head_Top","bonus bDex,3;
bonus2 bSubEle,Ele_Neutral,5;
skill ""WZ_FROSTNOVA"",1;
",,
5530,Raven_Cap,Raven Cap,Armor,,20,,100,0,0,6,0,1,,1,30,0,True,All,All,Both,Head_Top,,,
5531,B_Dragon_Hat,Baby Dragon Hat,Armor,,45000,,100,0,0,1,0,1,,1,0,0,True,All,All,Both,Head_Top,"bonus bDex,2;
skill ""TF_DOUBLE"",5;
",,
5532,Pirate_Dagger_J,Pirate Dagger,Armor,,20,,100,0,0,0,0,0,,1,0,0,True,All,All,Both,Head_Low,"bonus bShortWeaponDamageReturn,1;
",,
5533,Emperor_Wreath_J,Emperor Wreath,Armor,,20,,800,0,0,3,0,1,,1,80,0,True,All,All,Both,Head_Top,"bonus bAllStats,1;
",,
5535,Side_Cap,Side Cap,Armor,,,,500,0,0,3,0,0,,1,0,0,True,All,All,Both,Head_Top,"bonus bVit,1;
bonus bDex,1;
bonus bMdef,3;
bonus2 bSubRace,RC_DemiHuman,5;
bonus2 bSubRace,RC_Player_Human,5;
bonus2 bAddRace,RC_DemiHuman,3;
bonus2 bAddRace,RC_Player_Human,3;
",,
5536,Spare_Card,Spare Card,Armor,,20,,10,0,0,1,0,0,,1,1,0,False,All,All,Both,Head_Low,"bonus2 bAddMonsterDropItem,6187,1000;
",,
5537,Quati_Hat,Kwati Hat,Armor,,20,,700,0,0,2,0,1,,1,45,0,False,All,All,Both,Head_Top,"bonus bAgi,3;
",,
5538,Tucan_Hat,Tucan Hat,Armor,,20,,600,0,0,2,0,1,,1,45,0,False,All,All,Both,"Head_Mid, Head_Top","bonus bDex,3;
",,
5539,Jaguar_Hat,Jaguar Hat,Armor,,20,,400,0,0,4,0,1,,1,25,0,True,All,All,Both,"Head_Low, Head_Mid, Head_Top","bonus bMdef,2;
skill ""MC_LOUD"", 1;
",,
5540,Freyja_SCirclet7,Freyja SCirclet7,Armor,,20,,700,0,0,8,0,0,,1,20,0,False,All,All,Both,Head_Top,"bonus bStr,1;
bonus bInt,1;
bonus bDex,1;
",,
5541,Freyja_SCirclet30,Freyja SCirclet30,Armor,,20,,700,0,0,8,0,0,,1,20,0,False,All,All,Both,Head_Top,"bonus bStr,1;
bonus bInt,1;
bonus bDex,1;
",,
5542,Freyja_SCirclet60,Freyja SCirclet60,Armor,,20,,700,0,0,8,0,0,,1,20,0,False,All,All,Both,Head_Top,"bonus bStr,1;
bonus bInt,1;
bonus bDex,1;
",,
5543,Freyja_SCirclet90,Freyja SCirclet90,Armor,,20,,700,0,0,8,0,0,,1,20,0,False,All,All,Both,Head_Top,"bonus bStr,1;
bonus bInt,1;
bonus bDex,1;
",,
5544,Time_Keeper_Hat,Time Keeper Hat,Armor,,30000,,0,0,0,6,0,0,,1,1,0,True,All,All,Both,Head_Top,"bonus bInt,2;
bonus bMaxSP,50;
",,
5545,Aries_Diadem,Aries Diadem,Armor,,20,,400,0,0,3,0,0,,1,70,0,True,All,All,Both,Head_Top,"bonus bVit,2;
bonus2 bSubEle,Ele_fire,5;
if (getrefine()>6) {
   bonus bDef,1;
   bonus bVit,1;
}
",,
5546,Aries_Crown,Aries Crown,Armor,,20,,400,0,0,3,0,0,,1,70,0,True,All,All,Both,Head_Top,"bonus bVit,2;
bonus2 bSubEle,Ele_fire,5;
if (getrefine()>6) {
   bonus bDef,1;
   bonus bVit,1;
}
",,
5547,RJC_Katusa,RJC Katusa Flower,Armor,,20,,200,0,0,1,0,1,,1,0,0,True,All,All,Both,Head_Top,"bonus2 bSkillAtk, ""WZ_HEAVENDRIVE"", 15 + getequiprefinerycnt(EQI_HAND_R);
bonus2 bSkillAtk, ""WZ_EARTHSPIKE"", 15 + getequiprefinerycnt(EQI_HAND_R);
bonus2 bCastrate, ""WZ_HEAVENDRIVE"", -25;
bonus2 bCastrate, ""WZ_EARTHSPIKE"", -25;
;
",,
5548,Scarlet_Rose,Scarlet Rose,Armor,,20,,100,0,0,0,0,0,,1,50,0,True,All,All,Both,Head_Low,"bonus bLuk,1;
",,
5549,Taurus_Diadem,Taurus Diadem,Armor,,20,,300,0,0,3,0,0,,1,70,0,True,All,All,Both,Head_Top,"bonus bDex,2;
bonus bDelayRate,-2;
bonus2 bSubEle,Ele_earth,5;
if (getrefine()>6) {
   bonus bDex,1;
   bonus bMatkRate,1;
}
",,
5550,Taurus_Crown,Taurus Crown,Armor,,20,,300,0,0,3,0,0,,1,70,0,True,All,All,Both,Head_Top,"bonus bDex,2;
bonus bDelayRate,-2;
bonus2 bSubEle,Ele_earth,5;
if (getrefine()>6) {
   bonus bDex,1;
   bonus bMatkRate,1;
}
",,
5552,Fest_Lord_Circlet,Festival Grand Circlet,Armor,,,,0,0,0,8,0,0,,1,0,0,False,All,All,Both,Head_Top,"bonus bStr,3;
bonus bInt,3;
bonus bMdef,3;
",,
5553,Fest_Bunny_Band,Festival Bunny Band,Armor,,,,0,0,0,7,0,0,,1,0,0,False,All,All,Both,Head_Top,"bonus bMdef,4;
bonus2 bSubRace,RC_DemiHuman,9;
bonus2 bSubRace,RC_Player_Human,9;
",,
5554,Octopus_Hat,Octopus Hat,Armor,,20,,200,0,0,3,0,0,,1,20,0,True,All,All,Both,Head_Top,"bonus3 bAutoSpell,""SM_PROVOKE"",5,10;
bonus bUnbreakableHelm;
",,
5555,Leaf_Cat_Hat,Leaf Cat Hat,Armor,,20,,100,0,0,3,0,0,,1,0,0,True,All,All,Both,Head_Top,"bonus bAgi,1;
bonus3 bAutoSpellWhenHit,""AL_HEAL"",3,10;
",,
5556,Fur_Seal_Hat,Seal Hat,Armor,,20,,500,0,0,3,0,0,,1,55,0,True,All,All,Both,"Head_Low, Head_Mid, Head_Top","bonus bInt,1;
bonus3 bAutoSpell,""WZ_FROSTNOVA"",1,30;
",,
5557,Wild_Rose_Hat,Wild Rose Hat,Armor,,20,,500,0,0,6,0,1,,1,20,0,True,All,All,Both,Head_Top,"bonus bAgi,3;
",,
5558,Saci_Hat,Luxury Hat,Armor,,20,,100,0,0,6,0,1,,1,30,0,True,All,All,Both,Head_Top,"bonus3 bAddMonsterDropItem,510,RC_Plant,500;
",,
5559,Piece_Of_White_Cloth_E,Piece Of White Cloth,Armor,,,,0,0,0,1,0,0,,1,0,0,True,All,All,Both,Head_Top,,,
5560,Bullock_Helm_J,Bullock Helm,Armor,,20,,3000,0,0,3,0,0,,1,75,0,True,All,All,Both,Head_Top,"bonus bMaxHP,100;
bonus bNoKnockback;
bonus2 bSubEle,Ele_Neutral,-20;
bonus2 bSubEle,Ele_Fire,-20;
bonus2 bSubEle,Ele_Water,-20;
bonus2 bSubEle,Ele_Wind,-20;
bonus2 bSubEle,Ele_Earth,-20;
bonus2 bSubEle,Ele_Dark,-20;
bonus2 bSubEle,Ele_Holy,-20;
bonus2 bSubEle,Ele_Ghost,-20;
",,
5561,Rabbit_Magic_Hat_J,Magic Rabbit Hat,Armor,,,,800,0,0,1,0,0,,1,0,0,True,All,All,Both,Head_Top,"bonus bInt,1;
bonus bMaxSP,50;
bonus4 bAutoSpellWhenHit,""MG_FIREBOLT"",3,10,3;
bonus4 bAutoSpellWhenHit,""MG_COLDBOLT"",3,10,3;
bonus4 bAutoSpellWhenHit,""MG_LIGHTNINGBOLT"",3,10,3;
bonus3 bAutoSpellWhenHit,""AL_HEAL"",1,10;
",,
5562,Good_Wedding_Veil_J,Luxurious Wedding Veil,Armor,,,,500,0,0,0,0,1,,1,45,0,False,All,All,Both,"Head_Mid, Head_Top","bonus bMdef,10;
bonus bCastRate,-3;
bonus bUseSPrate,-5;
",,
